IDJwb,IDPSJ,questions_clean,answerKeys_clean,answer_clean,raw_grade,max_grade,grade,labela,label
733,11,"['kongres pemuda kedua digagas oleh perhimpunan pelajar pelajar indonesia pppi sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh indonesia', 'kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan indonesia yang telah tumbuh di dalam benak dan sanubari pemuda pemudi', 'sebelum kongres digelar para pemuda mengadakan pertemuan terlebih dahulu pada 3 mei 1928 dan 12 agustus 1928 mereka membahas tentang pembentukan panitia susunan acara kongres waktu tempat dan biaya', 'kemudian pertemuan itu menyepakati bahwa kongres pemuda kedua akan diselenggarakan pada 27 28 oktober 1928 di tiga lokasi berbeda yaitu gedung katholieke jongenlingen bond oost java bioscoop dan indonesische clubgebouw rumah indekos kramat no', '106', 'keseluruhan biaya akan ditanggung oleh organisasi organisasi yang menghadiri kongres serta sumbangan sukarela', 'tulislah naskah sumpah pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 oktober 1928']","['kami putra dan putri indonesia mengaku bertumpah darah yang satu tanah air indonesia', 'kami putra dan putri indonesia mengaku berbangsa yang satu bangsa indonesia', 'kami putra dan putri indonesia menjunjung bahasa persatuan bahasa indonesia']",['mewujudkan negara yang berdaulat kuat adil dan makmur'],5,30,"1,67",E,1
734,11,"['kongres pemuda kedua digagas oleh perhimpunan pelajar pelajar indonesia pppi sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh indonesia', 'kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan indonesia yang telah tumbuh di dalam benak dan sanubari pemuda pemudi', 'sebelum kongres digelar para pemuda mengadakan pertemuan terlebih dahulu pada 3 mei 1928 dan 12 agustus 1928 mereka membahas tentang pembentukan panitia susunan acara kongres waktu tempat dan biaya', 'kemudian pertemuan itu menyepakati bahwa kongres pemuda kedua akan diselenggarakan pada 27 28 oktober 1928 di tiga lokasi berbeda yaitu gedung katholieke jongenlingen bond oost java bioscoop dan indonesische clubgebouw rumah indekos kramat no', '106', 'keseluruhan biaya akan ditanggung oleh organisasi organisasi yang menghadiri kongres serta sumbangan sukarela', 'tulislah naskah sumpah pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 oktober 1928']","['kami putra dan putri indonesia mengaku bertumpah darah yang satu tanah air indonesia', 'kami putra dan putri indonesia mengaku berbangsa yang satu bangsa indonesia', 'kami putra dan putri indonesia menjunjung bahasa persatuan bahasa indonesia']","['kami putra putri indonesia bertumpah darah yang satu tanah air indonesia', 'kami putra putri indonesia mengaku berbangsa satu bangsa indonesia', 'kami putra putri indonesia menjunjung bahasa persatuan bahasa in donesia']",30,30,"10,00",A,5
735,11,"['kongres pemuda kedua digagas oleh perhimpunan pelajar pelajar indonesia pppi sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh indonesia', 'kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan indonesia yang telah tumbuh di dalam benak dan sanubari pemuda pemudi', 'sebelum kongres digelar para pemuda mengadakan pertemuan terlebih dahulu pada 3 mei 1928 dan 12 agustus 1928 mereka membahas tentang pembentukan panitia susunan acara kongres waktu tempat dan biaya', 'kemudian pertemuan itu menyepakati bahwa kongres pemuda kedua akan diselenggarakan pada 27 28 oktober 1928 di tiga lokasi berbeda yaitu gedung katholieke jongenlingen bond oost java bioscoop dan indonesische clubgebouw rumah indekos kramat no', '106', 'keseluruhan biaya akan ditanggung oleh organisasi organisasi yang menghadiri kongres serta sumbangan sukarela', 'tulislah naskah sumpah pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 oktober 1928']","['kami putra dan putri indonesia mengaku bertumpah darah yang satu tanah air indonesia', 'kami putra dan putri indonesia mengaku berbangsa yang satu bangsa indonesia', 'kami putra dan putri indonesia menjunjung bahasa persatuan bahasa indonesia']","['sumpah pemuda', 'kami putra putri indonesia mengaku menggunakan bahasa persatuan', 'bahasa indonesia', 'kami putra putri indonesia mengaku bertumpah darah tanah air indonesia', 'kami putra putri indonesia mengaku mencintai tanah air indonesia']",10,30,"3,33",E,1
736,11,"['kongres pemuda kedua digagas oleh perhimpunan pelajar pelajar indonesia pppi sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh indonesia', 'kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan indonesia yang telah tumbuh di dalam benak dan sanubari pemuda pemudi', 'sebelum kongres digelar para pemuda mengadakan pertemuan terlebih dahulu pada 3 mei 1928 dan 12 agustus 1928 mereka membahas tentang pembentukan panitia susunan acara kongres waktu tempat dan biaya', 'kemudian pertemuan itu menyepakati bahwa kongres pemuda kedua akan diselenggarakan pada 27 28 oktober 1928 di tiga lokasi berbeda yaitu gedung katholieke jongenlingen bond oost java bioscoop dan indonesische clubgebouw rumah indekos kramat no', '106', 'keseluruhan biaya akan ditanggung oleh organisasi organisasi yang menghadiri kongres serta sumbangan sukarela', 'tulislah naskah sumpah pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 oktober 1928']","['kami putra dan putri indonesia mengaku bertumpah darah yang satu tanah air indonesia', 'kami putra dan putri indonesia mengaku berbangsa yang satu bangsa indonesia', 'kami putra dan putri indonesia menjunjung bahasa persatuan bahasa indonesia']","['kami putra putri indonesia', 'bersatu']",5,30,"1,67",E,1
737,11,"['kongres pemuda kedua digagas oleh perhimpunan pelajar pelajar indonesia pppi sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh indonesia', 'kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan indonesia yang telah tumbuh di dalam benak dan sanubari pemuda pemudi', 'sebelum kongres digelar para pemuda mengadakan pertemuan terlebih dahulu pada 3 mei 1928 dan 12 agustus 1928 mereka membahas tentang pembentukan panitia susunan acara kongres waktu tempat dan biaya', 'kemudian pertemuan itu menyepakati bahwa kongres pemuda kedua akan diselenggarakan pada 27 28 oktober 1928 di tiga lokasi berbeda yaitu gedung katholieke jongenlingen bond oost java bioscoop dan indonesische clubgebouw rumah indekos kramat no', '106', 'keseluruhan biaya akan ditanggung oleh organisasi organisasi yang menghadiri kongres serta sumbangan sukarela', 'tulislah naskah sumpah pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 oktober 1928']","['kami putra dan putri indonesia mengaku bertumpah darah yang satu tanah air indonesia', 'kami putra dan putri indonesia mengaku berbangsa yang satu bangsa indonesia', 'kami putra dan putri indonesia menjunjung bahasa persatuan bahasa indonesia']","['kongres pemuda kedua digagas oleh perhimpunan pelajar pelajar indonesia pppi sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh indonesia', 'yang berasal dari bali lombok dan jawa', 'kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan indonesia yang telah tumbuh di dalam benak dan sanubari pemuda pemudi']",5,30,"1,67",E,1
738,11,"['kongres pemuda kedua digagas oleh perhimpunan pelajar pelajar indonesia pppi sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh indonesia', 'kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan indonesia yang telah tumbuh di dalam benak dan sanubari pemuda pemudi', 'sebelum kongres digelar para pemuda mengadakan pertemuan terlebih dahulu pada 3 mei 1928 dan 12 agustus 1928 mereka membahas tentang pembentukan panitia susunan acara kongres waktu tempat dan biaya', 'kemudian pertemuan itu menyepakati bahwa kongres pemuda kedua akan diselenggarakan pada 27 28 oktober 1928 di tiga lokasi berbeda yaitu gedung katholieke jongenlingen bond oost java bioscoop dan indonesische clubgebouw rumah indekos kramat no', '106', 'keseluruhan biaya akan ditanggung oleh organisasi organisasi yang menghadiri kongres serta sumbangan sukarela', 'tulislah naskah sumpah pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 oktober 1928']","['kami putra dan putri indonesia mengaku bertumpah darah yang satu tanah air indonesia', 'kami putra dan putri indonesia mengaku berbangsa yang satu bangsa indonesia', 'kami putra dan putri indonesia menjunjung bahasa persatuan bahasa indonesia']",['pertemuan itu menyepakati bahwa kongres pemuda kedua akan diselenggarakan pada 27 28 0ktober 1928 di tiga lokasi berbeda yaitu gedung katholieke jongenlingen bond oost java bioscoop dan indonesische clubgebouw rumah indekos kramat no 106'],5,30,"1,67",E,1
739,11,"['kongres pemuda kedua digagas oleh perhimpunan pelajar pelajar indonesia pppi sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh indonesia', 'kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan indonesia yang telah tumbuh di dalam benak dan sanubari pemuda pemudi', 'sebelum kongres digelar para pemuda mengadakan pertemuan terlebih dahulu pada 3 mei 1928 dan 12 agustus 1928 mereka membahas tentang pembentukan panitia susunan acara kongres waktu tempat dan biaya', 'kemudian pertemuan itu menyepakati bahwa kongres pemuda kedua akan diselenggarakan pada 27 28 oktober 1928 di tiga lokasi berbeda yaitu gedung katholieke jongenlingen bond oost java bioscoop dan indonesische clubgebouw rumah indekos kramat no', '106', 'keseluruhan biaya akan ditanggung oleh organisasi organisasi yang menghadiri kongres serta sumbangan sukarela', 'tulislah naskah sumpah pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 oktober 1928']","['kami putra dan putri indonesia mengaku bertumpah darah yang satu tanah air indonesia', 'kami putra dan putri indonesia mengaku berbangsa yang satu bangsa indonesia', 'kami putra dan putri indonesia menjunjung bahasa persatuan bahasa indonesia']","['naskah sumpah pemuda', 'kami putra putri indonesia', 'kami putra putri indonesia yang satu', 'kami putra putri indonesia satu jiwa', 'kami putra putri indonesia bertumpah darah bagi bangsa indonesia']",10,30,"3,33",E,1
740,11,"['kongres pemuda kedua digagas oleh perhimpunan pelajar pelajar indonesia pppi sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh indonesia', 'kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan indonesia yang telah tumbuh di dalam benak dan sanubari pemuda pemudi', 'sebelum kongres digelar para pemuda mengadakan pertemuan terlebih dahulu pada 3 mei 1928 dan 12 agustus 1928 mereka membahas tentang pembentukan panitia susunan acara kongres waktu tempat dan biaya', 'kemudian pertemuan itu menyepakati bahwa kongres pemuda kedua akan diselenggarakan pada 27 28 oktober 1928 di tiga lokasi berbeda yaitu gedung katholieke jongenlingen bond oost java bioscoop dan indonesische clubgebouw rumah indekos kramat no', '106', 'keseluruhan biaya akan ditanggung oleh organisasi organisasi yang menghadiri kongres serta sumbangan sukarela', 'tulislah naskah sumpah pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 oktober 1928']","['kami putra dan putri indonesia mengaku bertumpah darah yang satu tanah air indonesia', 'kami putra dan putri indonesia mengaku berbangsa yang satu bangsa indonesia', 'kami putra dan putri indonesia menjunjung bahasa persatuan bahasa indonesia']","['kami pemuda pemudi indonesia', 'dengan kami putera puteri indonesia', 'menyatakan bahwa sumpah pemoeda', 'pada tanggal 28 oktober 1928']",5,30,"1,67",E,1
741,11,"['kongres pemuda kedua digagas oleh perhimpunan pelajar pelajar indonesia pppi sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh indonesia', 'kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan indonesia yang telah tumbuh di dalam benak dan sanubari pemuda pemudi', 'sebelum kongres digelar para pemuda mengadakan pertemuan terlebih dahulu pada 3 mei 1928 dan 12 agustus 1928 mereka membahas tentang pembentukan panitia susunan acara kongres waktu tempat dan biaya', 'kemudian pertemuan itu menyepakati bahwa kongres pemuda kedua akan diselenggarakan pada 27 28 oktober 1928 di tiga lokasi berbeda yaitu gedung katholieke jongenlingen bond oost java bioscoop dan indonesische clubgebouw rumah indekos kramat no', '106', 'keseluruhan biaya akan ditanggung oleh organisasi organisasi yang menghadiri kongres serta sumbangan sukarela', 'tulislah naskah sumpah pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 oktober 1928']","['kami putra dan putri indonesia mengaku bertumpah darah yang satu tanah air indonesia', 'kami putra dan putri indonesia mengaku berbangsa yang satu bangsa indonesia', 'kami putra dan putri indonesia menjunjung bahasa persatuan bahasa indonesia']","['kami putra dan putri indonesia mengaku bertumpah darah yang satu tanah air indonesia', 'kami putra dan putri indonesia mengaku berbangsa yang satu bangsa indonesia', 'kami putra dan putri indonesia mengaku berbahasa yang satu bahasa indonesia']",30,30,"10,00",A,5
742,11,"['kongres pemuda kedua digagas oleh perhimpunan pelajar pelajar indonesia pppi sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh indonesia', 'kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan indonesia yang telah tumbuh di dalam benak dan sanubari pemuda pemudi', 'sebelum kongres digelar para pemuda mengadakan pertemuan terlebih dahulu pada 3 mei 1928 dan 12 agustus 1928 mereka membahas tentang pembentukan panitia susunan acara kongres waktu tempat dan biaya', 'kemudian pertemuan itu menyepakati bahwa kongres pemuda kedua akan diselenggarakan pada 27 28 oktober 1928 di tiga lokasi berbeda yaitu gedung katholieke jongenlingen bond oost java bioscoop dan indonesische clubgebouw rumah indekos kramat no', '106', 'keseluruhan biaya akan ditanggung oleh organisasi organisasi yang menghadiri kongres serta sumbangan sukarela', 'tulislah naskah sumpah pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 oktober 1928']","['kami putra dan putri indonesia mengaku bertumpah darah yang satu tanah air indonesia', 'kami putra dan putri indonesia mengaku berbangsa yang satu bangsa indonesia', 'kami putra dan putri indonesia menjunjung bahasa persatuan bahasa indonesia']",['kongres pemuda kedua digagas oleh perhimpunan pelajar indonesia pppi sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh indonesia'],5,30,"1,67",E,1
743,11,"['kongres pemuda kedua digagas oleh perhimpunan pelajar pelajar indonesia pppi sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh indonesia', 'kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan indonesia yang telah tumbuh di dalam benak dan sanubari pemuda pemudi', 'sebelum kongres digelar para pemuda mengadakan pertemuan terlebih dahulu pada 3 mei 1928 dan 12 agustus 1928 mereka membahas tentang pembentukan panitia susunan acara kongres waktu tempat dan biaya', 'kemudian pertemuan itu menyepakati bahwa kongres pemuda kedua akan diselenggarakan pada 27 28 oktober 1928 di tiga lokasi berbeda yaitu gedung katholieke jongenlingen bond oost java bioscoop dan indonesische clubgebouw rumah indekos kramat no', '106', 'keseluruhan biaya akan ditanggung oleh organisasi organisasi yang menghadiri kongres serta sumbangan sukarela', 'tulislah naskah sumpah pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 oktober 1928']","['kami putra dan putri indonesia mengaku bertumpah darah yang satu tanah air indonesia', 'kami putra dan putri indonesia mengaku berbangsa yang satu bangsa indonesia', 'kami putra dan putri indonesia menjunjung bahasa persatuan bahasa indonesia']","['kami putra dan putri indonesia mengaku bertumpah darah dan satu tanah air', 'berbangsa satu berbangsa indonesia', 'bahasa persatuan bahasa indonesia']",20,30,"6,67",C,3
744,11,"['kongres pemuda kedua digagas oleh perhimpunan pelajar pelajar indonesia pppi sebuah organisasi pemuda yang beranggotakan pelajar dari seluruh indonesia', 'kongres ini bertujuan untuk memperkuat rasa persatuan dan kebangsaan indonesia yang telah tumbuh di dalam benak dan sanubari pemuda pemudi', 'sebelum kongres digelar para pemuda mengadakan pertemuan terlebih dahulu pada 3 mei 1928 dan 12 agustus 1928 mereka membahas tentang pembentukan panitia susunan acara kongres waktu tempat dan biaya', 'kemudian pertemuan itu menyepakati bahwa kongres pemuda kedua akan diselenggarakan pada 27 28 oktober 1928 di tiga lokasi berbeda yaitu gedung katholieke jongenlingen bond oost java bioscoop dan indonesische clubgebouw rumah indekos kramat no', '106', 'keseluruhan biaya akan ditanggung oleh organisasi organisasi yang menghadiri kongres serta sumbangan sukarela', 'tulislah naskah sumpah pemuda yang dikumandangkan oleh para pemuda pada tanggal 28 oktober 1928']","['kami putra dan putri indonesia mengaku bertumpah darah yang satu tanah air indonesia', 'kami putra dan putri indonesia mengaku berbangsa yang satu bangsa indonesia', 'kami putra dan putri indonesia menjunjung bahasa persatuan bahasa indonesia']","['kami putra putri indonesia', 'mengaku bangsa indonesia adalah bangsa yang satu', 'kami putra putri indonesia', '4ber']",5,30,"1,67",E,1
